70,1141; 0,0940
89,3204; 0,1043
112,5181; 0,1181
132,9720; 0,1301
152,6785; 0,1438
174,8780; 0,1559
196,5802; 0,1713
216,2852; 0,1817
236,2403; 0,1937
255,9490; 0,2126
276,6529; 0,2264
296,6102; 0,2436
