70,0877; 0,6304
90,8224; 0,7181
112,0480; 0,7868
134,2653; 0,8418
155,4802; 0,8848
176,1949; 0,9244
196,6581; 0,9587
216,8711; 0,9914
236,8334; 1,0206
256,5499; 1,0585
276,7615; 1,0877
296,4701; 1,1066
